date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:49	38076/38076	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/FreightBigPro/Freight%20Big%20Pro%20Light%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/FreightBigPro/Freight%20Big%20Pro%20Light%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:49	50928/50928	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/FreightBigPro/Freight%20Big%20Pro%20Light%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/FreightBigPro/Freight%20Big%20Pro%20Light%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:50	52228/52228	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:50	66008/66008	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:50	53844/53844	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:50	68440/68440	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:51	52596/52596	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:51	66784/66784	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:51	53816/53816	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:51	68612/68612	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Bold%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:51	53500/53500	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:52	67360/67360	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:55	56988/56988	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:55	72356/72356	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:55	55116/55116	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:56	69420/69420	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:56	57380/57380	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:56	73188/73188	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Condensed%20Bold%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:56	52632/52632	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:57	66064/66064	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:57	55876/55876	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:57	71088/71088	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:57	53840/53840	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:57	67748/67748	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:58	56208/56208	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold%20Italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold%20Italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:58	71436/71436	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold%20Italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BennetBanner/Bennet%20Banner%20Extra%20Condensed%20Bold%20Italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:58	7436/7436	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:58	9864/9864	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:58	8492/8492	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:59	11272/11272	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-100italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:59	7904/7904	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:59	10400/10400	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:14:59	9024/9024	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:00	11868/11868	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:00	7832/7832	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:00	10304/10304	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:00	7884/7884	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:00	10420/10420	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:01	9136/9136	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:01	11912/11912	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-500italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:01	9008/9008	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:01	11748/11748	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Poppins/poppins-v5-latin-700italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:01	20200/20200	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:02	24644/24644	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:02	21084/21084	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:02	25572/25572	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-200italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:02	20444/20444	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:03	24928/24928	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:03	21372/21372	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:03	25968/25968	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:03	20612/20612	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:03	25176/25176	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:04	21488/21488	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
